DATE,PRCP,TMAX,TMIN,SNOW,SNWD
733633,3,278,178,0,0
733634,3,278,178,0,0
733635,3,278,178,0,0
733636,3,278,178,0,0
733637,3,278,178,0,0
733638,3,278,178,0,0
733639,3,278,178,0,0
733640,3,278,178,0,0
733641,3,278,178,0,0
733642,3,278,178,0,0
733643,3,278,178,0,0
733644,3,278,178,0,0
733645,3,278,178,0,0
733646,3,278,178,0,0
733647,3,278,178,0,0
733648,3,278,178,0,0
733649,3,278,178,0,0
733650,3,278,178,0,0
733651,20,211,150,0,0
733652,20,211,150,0,0
733653,20,211,150,0,0
733654,20,211,150,0,0
733655,20,211,150,0,0
733656,20,211,150,0,0
733657,20,211,150,0,0
733658,20,211,150,0,0
733659,20,211,150,0,0
733660,20,211,150,0,0
733661,20,211,150,0,0
733662,20,211,150,0,0
733663,20,211,150,0,0
733664,20,211,150,0,0
733665,20,211,150,0,0
733666,20,211,150,0,0
733667,20,211,150,0,0
733668,20,211,150,0,0
733669,20,211,150,0,0
733670,20,211,150,0,0
733671,20,211,150,0,0
733672,20,211,150,0,0
733673,20,211,150,0,0
733674,20,211,150,0,0
733675,20,211,150,0,0
733676,20,211,150,0,0
733677,20,211,150,0,0
733678,20,211,150,0,0
733679,20,211,150,0,0
733680,20,211,150,0,0
733681,0,194,28,0,0
733682,0,194,28,0,0
733683,0,194,28,0,0
733684,0,194,28,0,0
733685,0,194,28,0,0
733686,0,194,28,0,0
733687,0,194,28,0,0
733688,0,194,28,0,0
733689,0,194,28,0,0
733690,0,194,28,0,0
733691,0,194,28,0,0
733692,0,194,28,0,0
733693,0,194,28,0,0
733694,0,194,28,0,0
733695,0,194,28,0,0
733696,0,194,28,0,0
733697,0,194,28,0,0
733698,0,194,28,0,0
733699,0,194,28,0,0
733700,0,194,28,0,0
733701,0,194,28,0,0
733702,0,194,28,0,0
733703,0,194,28,0,0
733704,0,194,28,0,0
733705,0,194,28,0,0
733706,0,194,28,0,0
733707,0,194,28,0,0
733708,0,194,28,0,0
733709,0,194,28,0,0
733710,0,194,28,0,0
733711,0,194,28,0,0
733712,404,206,83,0,0
733713,404,206,83,0,0
733714,404,206,83,0,0
733715,404,206,83,0,0
733716,404,206,83,0,0
733717,404,206,83,0,0
733718,404,206,83,0,0
733719,404,206,83,0,0
733720,404,206,83,0,0
733721,404,206,83,0,0
733722,404,206,83,0,0
733723,404,206,83,0,0
733724,404,206,83,0,0
733725,404,206,83,0,0
733726,404,206,83,0,0
733727,404,206,83,0,0
733728,404,206,83,0,0
733729,404,206,83,0,0
733730,404,206,83,0,0
733731,404,206,83,0,0
733732,404,206,83,0,0
733733,404,206,83,0,0
733734,404,206,83,0,0
733735,404,206,83,0,0
733736,404,206,83,0,0
733737,404,206,83,0,0
733738,404,206,83,0,0
733739,404,206,83,0,0
733740,404,206,83,0,0
733741,404,206,83,0,0
733742,0,128,11,0,0
733743,0,128,11,0,0
733744,0,128,11,0,0
733745,0,128,11,0,0
733746,0,128,11,0,0
733747,0,128,11,0,0
733748,0,128,11,0,0
733749,0,128,11,0,0
733750,0,128,11,0,0
733751,0,128,11,0,0
733752,0,128,11,0,0
733753,0,128,11,0,0
733754,0,128,11,0,0
733755,0,128,11,0,0
733756,0,128,11,0,0
733757,0,128,11,0,0
733758,0,128,11,0,0
733759,0,128,11,0,0
733760,0,128,11,0,0
733761,0,128,11,0,0
733762,0,128,11,0,0
733763,0,128,11,0,0
733764,0,128,11,0,0
733765,0,128,11,0,0
733766,0,128,11,0,0
733767,0,128,11,0,0
733768,0,128,11,0,0
733769,0,128,11,0,0
733770,0,128,11,0,0
733771,0,128,11,0,0
733772,0,128,11,0,0
733804,0,50,-167,0,178
733805,0,50,-167,0,178
733806,0,50,-167,0,178
733807,0,50,-167,0,178
733808,0,50,-167,0,178
733809,0,50,-167,0,178
733810,0,50,-167,0,178
733811,0,50,-167,0,178
733812,0,50,-167,0,178
733813,0,50,-167,0,178
733814,0,50,-167,0,178
733815,0,50,-167,0,178
733816,0,50,-167,0,178
733817,0,50,-167,0,178
733818,0,50,-167,0,178
733819,0,50,-167,0,178
733820,0,50,-167,0,178
733821,0,50,-167,0,178
733822,0,50,-167,0,178
733823,0,50,-167,0,178
733824,0,50,-167,0,178
733825,0,50,-167,0,178
733826,0,50,-167,0,178
733827,0,50,-167,0,178
733828,0,50,-167,0,178
733829,0,50,-167,0,178
733830,0,50,-167,0,178
733831,0,50,-167,0,178
733832,0,67,0,0,0
733833,0,67,0,0,0
733834,0,67,0,0,0
733835,0,67,0,0,0
733836,0,67,0,0,0
733837,0,67,0,0,0
733838,0,67,0,0,0
733839,0,67,0,0,0
733840,0,67,0,0,0
733841,0,67,0,0,0
733842,0,67,0,0,0
733843,0,67,0,0,0
733844,0,67,0,0,0
733845,0,67,0,0,0
733846,0,67,0,0,0
733847,0,67,0,0,0
733848,0,67,0,0,0
733849,0,67,0,0,0
733850,0,67,0,0,0
733851,0,67,0,0,0
733852,0,67,0,0,0
733853,0,67,0,0,0
733854,0,67,0,0,0
733855,0,67,0,0,0
733856,0,67,0,0,0
733857,0,67,0,0,0
733858,0,67,0,0,0
733859,0,67,0,0,0
733860,0,67,0,0,0
733861,0,67,0,0,0
733862,0,67,0,0,0
733863,0,250,33,0,0
733864,0,250,33,0,0
733865,0,250,33,0,0
733866,0,250,33,0,0
733867,0,250,33,0,0
733868,0,250,33,0,0
733869,0,250,33,0,0
733870,0,250,33,0,0
733871,0,250,33,0,0
733872,0,250,33,0,0
733873,0,250,33,0,0
733874,0,250,33,0,0
733875,0,250,33,0,0
733876,0,250,33,0,0
733877,0,250,33,0,0
733878,0,250,33,0,0
733879,0,250,33,0,0
733880,0,250,33,0,0
733881,0,250,33,0,0
733882,0,250,33,0,0
733883,0,250,33,0,0
733884,0,250,33,0,0
733885,0,250,33,0,0
733886,0,250,33,0,0
733887,0,250,33,0,0
733888,0,250,33,0,0
733889,0,250,33,0,0
733890,0,250,33,0,0
733891,0,250,33,0,0
733892,0,250,33,0,0
733893,0,294,56,0,0
733894,0,294,56,0,0
733895,0,294,56,0,0
733896,0,294,56,0,0
733897,0,294,56,0,0
733898,0,294,56,0,0
733899,0,294,56,0,0
733900,0,294,56,0,0
733901,0,294,56,0,0
733902,0,294,56,0,0
733903,0,294,56,0,0
733904,0,294,56,0,0
733905,0,294,56,0,0
733906,0,294,56,0,0
733907,0,294,56,0,0
733908,0,294,56,0,0
733909,0,294,56,0,0
733910,0,294,56,0,0
733911,0,294,56,0,0
733912,0,294,56,0,0
733913,0,294,56,0,0
733914,0,294,56,0,0
733915,0,294,56,0,0
733916,0,294,56,0,0
733917,0,294,56,0,0
733918,0,294,56,0,0
733919,0,294,56,0,0
733920,0,294,56,0,0
733921,0,294,56,0,0
733922,0,294,56,0,0
733923,0,294,56,0,0
733924,0,289,172,0,0
733925,0,289,172,0,0
733926,0,289,172,0,0
733927,0,289,172,0,0
733928,0,289,172,0,0
733929,0,289,172,0,0
733930,0,289,172,0,0
733931,0,289,172,0,0
733932,0,289,172,0,0
733933,0,289,172,0,0
733934,0,289,172,0,0
733935,0,289,172,0,0
733936,0,289,172,0,0
733937,0,289,172,0,0
733938,0,289,172,0,0
733939,0,289,172,0,0
733940,0,289,172,0,0
733941,0,289,172,0,0
733942,0,289,172,0,0
733943,0,289,172,0,0
733944,0,289,172,0,0
733945,0,289,172,0,0
733946,0,289,172,0,0
733947,0,289,172,0,0
733948,0,289,172,0,0
733949,0,289,172,0,0
733950,0,289,172,0,0
733951,0,289,172,0,0
733952,0,289,172,0,0
733953,0,289,172,0,0
733954,0,278,183,0,0
733955,0,278,183,0,0
733956,0,278,183,0,0
733957,0,278,183,0,0
733958,0,278,183,0,0
733959,0,278,183,0,0
733960,0,278,183,0,0
733961,0,278,183,0,0
733962,0,278,183,0,0
733963,0,278,183,0,0
733964,0,278,183,0,0
733965,0,278,183,0,0
733966,0,278,183,0,0
733967,0,278,183,0,0
733968,0,278,183,0,0
733969,0,278,183,0,0
733970,0,278,183,0,0
733971,0,278,183,0,0
733972,0,278,183,0,0
733973,0,278,183,0,0
733974,0,278,183,0,0
733975,0,278,183,0,0
733976,0,278,183,0,0
733977,0,278,183,0,0
733978,0,278,183,0,0
733979,0,278,183,0,0
733980,0,278,183,0,0
733981,0,278,183,0,0
733982,0,278,183,0,0
733983,0,278,183,0,0
733984,0,278,183,0,0
733985,246,306,161,0,0
733986,246,306,161,0,0
733987,246,306,161,0,0
733988,246,306,161,0,0
733989,246,306,161,0,0
733990,246,306,161,0,0
733991,246,306,161,0,0
733992,246,306,161,0,0
733993,246,306,161,0,0
733994,246,306,161,0,0
733995,246,306,161,0,0
733996,246,306,161,0,0
733997,246,306,161,0,0
733998,246,306,161,0,0
733999,246,306,161,0,0
734000,246,306,161,0,0
734001,246,306,161,0,0
734002,246,306,161,0,0
734003,246,306,161,0,0
734004,246,306,161,0,0
734005,246,306,161,0,0
734006,246,306,161,0,0
734007,246,306,161,0,0
734008,246,306,161,0,0
734009,246,306,161,0,0
734010,246,306,161,0,0
734011,246,306,161,0,0
734012,246,306,161,0,0
734013,246,306,161,0,0
734014,246,306,161,0,0
734015,246,306,161,0,0
734016,0,328,144,0,0
734017,0,328,144,0,0
734018,0,328,144,0,0
734019,0,328,144,0,0
734020,0,328,144,0,0
734021,0,328,144,0,0
734022,0,328,144,0,0
734023,0,328,144,0,0
734024,0,328,144,0,0
734025,0,328,144,0,0
734026,0,328,144,0,0
734027,0,328,144,0,0
734028,0,328,144,0,0
734029,0,328,144,0,0
734030,0,328,144,0,0
734031,0,328,144,0,0
734032,0,328,144,0,0
734033,0,328,144,0,0
734034,0,328,144,0,0
734035,0,328,144,0,0
734036,0,328,144,0,0
734037,0,328,144,0,0
734038,0,328,144,0,0
734039,0,328,144,0,0
734040,0,328,144,0,0
734041,0,328,144,0,0
734042,0,328,144,0,0
734043,0,328,144,0,0
734044,0,328,144,0,0
734045,0,328,144,0,0
734046,157,244,111,0,0
734047,157,244,111,0,0
734048,157,244,111,0,0
734049,157,244,111,0,0
734050,157,244,111,0,0
734051,157,244,111,0,0
734052,157,244,111,0,0
734053,157,244,111,0,0
734054,157,244,111,0,0
734055,157,244,111,0,0
734056,157,244,111,0,0
734057,157,244,111,0,0
734058,157,244,111,0,0
734059,157,244,111,0,0
734060,157,244,111,0,0
734061,157,244,111,0,0
734062,157,244,111,0,0
734063,157,244,111,0,0
734064,157,244,111,0,0
734065,157,244,111,0,0
734066,157,244,111,0,0
734067,157,244,111,0,0
734068,157,244,111,0,0
734069,157,244,111,0,0
734070,157,244,111,0,0
734071,157,244,111,0,0
734072,157,244,111,0,0
734073,157,244,111,0,0
734074,157,244,111,0,0
734075,157,244,111,0,0
734076,157,244,111,0,0
734077,0,222,11,0,0
734078,0,222,11,0,0
734079,0,222,11,0,0
734080,0,222,11,0,0
734081,0,222,11,0,0
734082,0,222,11,0,0
734083,0,222,11,0,0
734084,0,222,11,0,0
734085,0,222,11,0,0
734086,0,222,11,0,0
734087,0,222,11,0,0
734088,0,222,11,0,0
734089,0,222,11,0,0
734090,0,222,11,0,0
734091,0,222,11,0,0
734092,0,222,11,0,0
734093,0,222,11,0,0
734094,0,222,11,0,0
734095,0,222,11,0,0
734096,0,222,11,0,0
734097,0,222,11,0,0
734098,0,222,11,0,0
734099,0,222,11,0,0
734100,0,222,11,0,0
734101,0,222,11,0,0
734102,0,222,11,0,0
734103,0,222,11,0,0
734104,0,222,11,0,0
734105,0,222,11,0,0
734106,0,222,11,0,0
734107,508,178,44,0,0
734108,508,178,44,0,0
734109,508,178,44,0,0
734110,508,178,44,0,0
734111,508,178,44,0,0
734112,508,178,44,0,0
734113,508,178,44,0,0
734114,508,178,44,0,0
734115,508,178,44,0,0
734116,508,178,44,0,0
734117,508,178,44,0,0
734118,508,178,44,0,0
734119,508,178,44,0,0
734120,508,178,44,0,0
734121,508,178,44,0,0
734122,508,178,44,0,0
734123,508,178,44,0,0
734124,508,178,44,0,0
734125,508,178,44,0,0
734126,508,178,44,0,0
734127,508,178,44,0,0
734128,508,178,44,0,0
734129,508,178,44,0,0
734130,508,178,44,0,0
734131,508,178,44,0,0
734132,508,178,44,0,0
734133,508,178,44,0,0
734134,508,178,44,0,0
734135,508,178,44,0,0
734136,508,178,44,0,0
734137,508,178,44,0,0
734442,0,122,-17,0,0
734443,0,122,-17,0,0
734444,0,122,-17,0,0
734445,0,122,-17,0,0
734446,0,122,-17,0,0
734447,0,122,-17,0,0
734448,0,122,-17,0,0
734449,0,122,-17,0,0
734450,0,122,-17,0,0
734451,0,122,-17,0,0
734452,0,122,-17,0,0
734453,0,122,-17,0,0
734454,0,122,-17,0,0
734455,0,122,-17,0,0
734456,0,122,-17,0,0
734457,0,122,-17,0,0
734458,0,122,-17,0,0
734459,0,122,-17,0,0
734460,0,122,-17,0,0
734461,0,122,-17,0,0
734462,0,122,-17,0,0
734463,0,122,-17,0,0
734464,0,122,-17,0,0
734465,0,122,-17,0,0
734466,0,122,-17,0,0
734467,0,122,-17,0,0
734468,0,122,-17,0,0
734469,0,122,-17,0,0
734470,0,122,-17,0,0
734471,0,122,-17,0,0
734563,107,200,83,0,0
734564,107,200,83,0,0
734565,107,200,83,0,0
734566,107,200,83,0,0
734567,107,200,83,0,0
734568,107,200,83,0,0
734569,107,200,83,0,0
734570,107,200,83,0,0
734571,107,200,83,0,0
734572,107,200,83,0,0
734573,107,200,83,0,0
734574,107,200,83,0,0
734575,107,200,83,0,0
734576,107,200,83,0,0
734577,107,200,83,0,0
734578,107,200,83,0,0
734579,107,200,83,0,0
734580,107,200,83,0,0
734581,107,200,83,0,0
734582,107,200,83,0,0
734583,107,200,83,0,0
734584,107,200,83,0,0
734585,107,200,83,0,0
734586,107,200,83,0,0
734587,107,200,83,0,0
734588,107,200,83,0,0
734589,107,200,83,0,0
734590,107,200,83,0,0
734591,107,200,83,0,0
734592,107,200,83,0,0
734593,107,200,83,0,0
734808,0,89,56,0,0
734809,0,89,56,0,0
734810,0,89,56,0,0
734811,0,89,56,0,0
734812,0,89,56,0,0
734813,0,89,56,0,0
734814,0,89,56,0,0
734815,0,89,56,0,0
734816,0,89,56,0,0
734817,0,89,56,0,0
734818,0,89,56,0,0
734819,0,89,56,0,0
734820,0,89,56,0,0
734821,0,89,56,0,0
734822,0,89,56,0,0
734823,0,89,56,0,0
734824,0,89,56,0,0
734825,0,89,56,0,0
734826,0,89,56,0,0
734827,0,89,56,0,0
734828,0,89,56,0,0
734829,0,89,56,0,0
734830,0,89,56,0,0
734831,0,89,56,0,0
734832,0,89,56,0,0
734833,0,89,56,0,0
734834,0,89,56,0,0
734835,0,89,56,0,0
734836,0,89,56,0,0
734837,0,89,56,0,0
734838,0,167,-39,0,0
734839,0,167,-39,0,0
734840,0,167,-39,0,0
734841,0,167,-39,0,0
734842,0,167,-39,0,0
734843,0,167,-39,0,0
734844,0,167,-39,0,0
734845,0,167,-39,0,0
734846,0,167,-39,0,0
734847,0,167,-39,0,0
734848,0,167,-39,0,0
734849,0,167,-39,0,0
734850,0,167,-39,0,0
734851,0,167,-39,0,0
734852,0,167,-39,0,0
734853,0,167,-39,0,0
734854,0,167,-39,0,0
734855,0,167,-39,0,0
734856,0,167,-39,0,0
734857,0,167,-39,0,0
734858,0,167,-39,0,0
734859,0,167,-39,0,0
734860,0,167,-39,0,0
734861,0,167,-39,0,0
734862,0,167,-39,0,0
734863,0,167,-39,0,0
734864,0,167,-39,0,0
734865,0,167,-39,0,0
734866,0,167,-39,0,0
734867,0,167,-39,0,0
734868,0,167,-39,0,0
734869,0,78,-33,0,0
734870,0,78,-33,0,0
734871,0,78,-33,0,0
734872,0,78,-33,0,0
734873,0,78,-33,0,0
734874,0,78,-33,0,0
734875,0,78,-33,0,0
734876,0,78,-33,0,0
734877,0,78,-33,0,0
734878,0,78,-33,0,0
734879,0,78,-33,0,0
734880,0,78,-33,0,0
734881,0,78,-33,0,0
734882,0,78,-33,0,0
734883,0,78,-33,0,0
734884,0,78,-33,0,0
734885,0,78,-33,0,0
734886,0,78,-33,0,0
734887,0,78,-33,0,0
734888,0,78,-33,0,0
734889,0,78,-33,0,0
734890,0,78,-33,0,0
734891,0,78,-33,0,0
734892,0,78,-33,0,0
734893,0,78,-33,0,0
734894,0,78,-33,0,0
734895,0,78,-33,0,0
734896,0,78,-33,0,0
734897,0,78,-33,0,0
734898,0,78,-33,0,0
734899,0,78,-33,0,0
734900,0,44,-56,0,0
734901,0,44,-56,0,0
734902,0,44,-56,0,0
734903,0,44,-56,0,0
734904,0,44,-56,0,0
734905,0,44,-56,0,0
734906,0,44,-56,0,0
734907,0,44,-56,0,0
734908,0,44,-56,0,0
734909,0,44,-56,0,0
734910,0,44,-56,0,0
734911,0,44,-56,0,0
734912,0,44,-56,0,0
734913,0,44,-56,0,0
734914,0,44,-56,0,0
734915,0,44,-56,0,0
734916,0,44,-56,0,0
734917,0,44,-56,0,0
734918,0,44,-56,0,0
734919,0,44,-56,0,0
734920,0,44,-56,0,0
734921,0,44,-56,0,0
734922,0,44,-56,0,0
734923,0,44,-56,0,0
734924,0,44,-56,0,0
734925,0,44,-56,0,0
734926,0,44,-56,0,0
734927,0,44,-56,0,0
734928,0,67,17,0,0
734929,0,67,17,0,0
734930,0,67,17,0,0
734931,0,67,17,0,0
734932,0,67,17,0,0
734933,0,67,17,0,0
734934,0,67,17,0,0
734935,0,67,17,0,0
734936,0,67,17,0,0
734937,0,67,17,0,0
734938,0,67,17,0,0
734939,0,67,17,0,0
734940,0,67,17,0,0
734941,0,67,17,0,0
734942,0,67,17,0,0
734943,0,67,17,0,0
734944,0,67,17,0,0
734945,0,67,17,0,0
734946,0,67,17,0,0
734947,0,67,17,0,0
734948,0,67,17,0,0
734949,0,67,17,0,0
734950,0,67,17,0,0
734951,0,67,17,0,0
734952,0,67,17,0,0
734953,0,67,17,0,0
734954,0,67,17,0,0
734955,0,67,17,0,0
734956,0,67,17,0,0
734957,0,67,17,0,0
734958,0,67,17,0,0
734959,0,167,50,0,0
734960,0,167,50,0,0
734961,0,167,50,0,0
734962,0,167,50,0,0
734963,0,167,50,0,0
734964,0,167,50,0,0
734965,0,167,50,0,0
734966,0,167,50,0,0
734967,0,167,50,0,0
734968,0,167,50,0,0
734969,0,167,50,0,0
734970,0,167,50,0,0
734971,0,167,50,0,0
734972,0,167,50,0,0
734973,0,167,50,0,0
734974,0,167,50,0,0
734975,0,167,50,0,0
734976,0,167,50,0,0
734977,0,167,50,0,0
734978,0,167,50,0,0
734979,0,167,50,0,0
734980,0,167,50,0,0
734981,0,167,50,0,0
734982,0,167,50,0,0
734983,0,167,50,0,0
734984,0,167,50,0,0
734985,0,167,50,0,0
734986,0,167,50,0,0
734987,0,167,50,0,0
734988,0,167,50,0,0
734989,5,206,122,0,0
734990,5,206,122,0,0
734991,5,206,122,0,0
734992,5,206,122,0,0
734993,5,206,122,0,0
734994,5,206,122,0,0
734995,5,206,122,0,0
734996,5,206,122,0,0
734997,5,206,122,0,0
734998,5,206,122,0,0
734999,5,206,122,0,0
735000,5,206,122,0,0
735001,5,206,122,0,0
735002,5,206,122,0,0
735003,5,206,122,0,0
735004,5,206,122,0,0
735005,5,206,122,0,0
735006,5,206,122,0,0
735007,5,206,122,0,0
735008,5,206,122,0,0
735009,5,206,122,0,0
735010,5,206,122,0,0
735011,5,206,122,0,0
735012,5,206,122,0,0
735013,5,206,122,0,0
735014,5,206,122,0,0
735015,5,206,122,0,0
735016,5,206,122,0,0
735017,5,206,122,0,0
735018,5,206,122,0,0
735019,5,206,122,0,0
735020,0,306,150,0,0
735021,0,306,150,0,0
735022,0,306,150,0,0
735023,0,306,150,0,0
735024,0,306,150,0,0
735025,0,306,150,0,0
735026,0,306,150,0,0
735027,0,306,150,0,0
735028,0,306,150,0,0
735029,0,306,150,0,0
735030,0,306,150,0,0
735031,0,306,150,0,0
735032,0,306,150,0,0
735033,0,306,150,0,0
735034,0,306,150,0,0
735035,0,306,150,0,0
735036,0,306,150,0,0
735037,0,306,150,0,0
735038,0,306,150,0,0
735039,0,306,150,0,0
735040,0,306,150,0,0
735041,0,306,150,0,0
735042,0,306,150,0,0
735043,0,306,150,0,0
735044,0,306,150,0,0
735045,0,306,150,0,0
735046,0,306,150,0,0
735047,0,306,150,0,0
735048,0,306,150,0,0
735049,0,306,150,0,0
735050,13,294,183,0,0
735051,13,294,183,0,0
735052,13,294,183,0,0
735053,13,294,183,0,0
735054,13,294,183,0,0
735055,13,294,183,0,0
735056,13,294,183,0,0
735057,13,294,183,0,0
735058,13,294,183,0,0
735059,13,294,183,0,0
735060,13,294,183,0,0
735061,13,294,183,0,0
735062,13,294,183,0,0
735063,13,294,183,0,0
735064,13,294,183,0,0
735065,13,294,183,0,0
735066,13,294,183,0,0
735067,13,294,183,0,0
735068,13,294,183,0,0
735069,13,294,183,0,0
735070,13,294,183,0,0
735071,13,294,183,0,0
735072,13,294,183,0,0
735073,13,294,183,0,0
735074,13,294,183,0,0
735075,13,294,183,0,0
735076,13,294,183,0,0
735077,13,294,183,0,0
735078,13,294,183,0,0
735079,13,294,183,0,0
735080,13,294,183,0,0
735081,46,233,183,0,0
735082,46,233,183,0,0
735083,46,233,183,0,0
735084,46,233,183,0,0
735085,46,233,183,0,0
735086,46,233,183,0,0
735087,46,233,183,0,0
735088,46,233,183,0,0
735089,46,233,183,0,0
735090,46,233,183,0,0
735091,46,233,183,0,0
735092,46,233,183,0,0
735093,46,233,183,0,0
735094,46,233,183,0,0
735095,46,233,183,0,0
735096,46,233,183,0,0
735097,46,233,183,0,0
735098,46,233,183,0,0
735099,46,233,183,0,0
735100,46,233,183,0,0
735101,46,233,183,0,0
735102,46,233,183,0,0
735103,46,233,183,0,0
735104,46,233,183,0,0
735105,46,233,183,0,0
735106,46,233,183,0,0
735107,46,233,183,0,0
735108,46,233,183,0,0
735109,46,233,183,0,0
735110,46,233,183,0,0
735111,46,233,183,0,0
735112,81,311,189,0,0
735113,81,311,189,0,0
735114,81,311,189,0,0
735115,81,311,189,0,0
735116,81,311,189,0,0
735117,81,311,189,0,0
735118,81,311,189,0,0
735119,81,311,189,0,0
735120,81,311,189,0,0
735121,81,311,189,0,0
735122,81,311,189,0,0
735123,81,311,189,0,0
735124,81,311,189,0,0
735125,81,311,189,0,0
735126,81,311,189,0,0
735127,81,311,189,0,0
735128,81,311,189,0,0
735129,81,311,189,0,0
735130,81,311,189,0,0
735131,81,311,189,0,0
735132,81,311,189,0,0
735133,81,311,189,0,0
735134,81,311,189,0,0
735135,81,311,189,0,0
735136,81,311,189,0,0
735137,81,311,189,0,0
735138,81,311,189,0,0
735139,81,311,189,0,0
735140,81,311,189,0,0
735141,81,311,189,0,0
735142,0,244,94,0,0
735143,0,244,94,0,0
735144,0,244,94,0,0
735145,0,244,94,0,0
735146,0,244,94,0,0
735147,0,244,94,0,0
735148,0,244,94,0,0
735149,0,244,94,0,0
735150,0,244,94,0,0
735151,0,244,94,0,0
735152,0,244,94,0,0
735153,0,244,94,0,0
735154,0,244,94,0,0
735155,0,244,94,0,0
735156,0,244,94,0,0
735157,0,244,94,0,0
735158,0,244,94,0,0
735159,0,244,94,0,0
735160,0,244,94,0,0
735161,0,244,94,0,0
735162,0,244,94,0,0
735163,0,244,94,0,0
735164,0,244,94,0,0
735165,0,244,94,0,0
735166,0,244,94,0,0
735167,0,244,94,0,0
735168,0,244,94,0,0
735169,0,244,94,0,0
735170,0,244,94,0,0
735171,0,244,94,0,0
735172,0,244,94,0,0
735173,0,228,106,0,0
735174,0,228,106,0,0
735175,0,228,106,0,0
735176,0,228,106,0,0
735177,0,228,106,0,0
735178,0,228,106,0,0
735179,0,228,106,0,0
735180,0,228,106,0,0
735181,0,228,106,0,0
735182,0,228,106,0,0
735183,0,228,106,0,0
735184,0,228,106,0,0
735185,0,228,106,0,0
735186,0,228,106,0,0
735187,0,228,106,0,0
735188,0,228,106,0,0
735189,0,228,106,0,0
735190,0,228,106,0,0
735191,0,228,106,0,0
735192,0,228,106,0,0
735193,0,228,106,0,0
735194,0,228,106,0,0
735195,0,228,106,0,0
735196,0,228,106,0,0
735197,0,228,106,0,0
735198,0,228,106,0,0
735199,0,228,106,0,0
735200,0,228,106,0,0
735201,0,228,106,0,0
735202,0,228,106,0,0
735203,0,72,-78,0,0
735204,0,72,-78,0,0
735205,0,72,-78,0,0
735206,0,72,-78,0,0
735207,0,72,-78,0,0
735208,0,72,-78,0,0
735209,0,72,-78,0,0
735210,0,72,-78,0,0
735211,0,72,-78,0,0
735212,0,72,-78,0,0
735213,0,72,-78,0,0
735214,0,72,-78,0,0
735215,0,72,-78,0,0
735216,0,72,-78,0,0
735217,0,72,-78,0,0
735218,0,72,-78,0,0
735219,0,72,-78,0,0
735220,0,72,-78,0,0
735221,0,72,-78,0,0
735222,0,72,-78,0,0
735223,0,72,-78,0,0
735224,0,72,-78,0,0
735225,0,72,-78,0,0
735226,0,72,-78,0,0
735227,0,72,-78,0,0
735228,0,72,-78,0,0
735229,0,72,-78,0,0
735230,0,72,-78,0,0
735231,0,72,-78,0,0
735232,0,72,-78,0,0
735233,0,72,-78,0,0
735234,0,78,-44,0,0
735235,0,78,-44,0,0
735236,0,78,-44,0,0
735237,0,78,-44,0,0
735238,0,78,-44,0,0
735239,0,78,-44,0,0
735240,0,78,-44,0,0
735241,0,78,-44,0,0
735242,0,78,-44,0,0
735243,0,78,-44,0,0
735244,0,78,-44,0,0
735245,0,78,-44,0,0
735246,0,78,-44,0,0
735247,0,78,-44,0,0
735248,0,78,-44,0,0
735249,0,78,-44,0,0
735250,0,78,-44,0,0
735251,0,78,-44,0,0
735252,0,78,-44,0,0
735253,0,78,-44,0,0
735254,0,78,-44,0,0
735255,0,78,-44,0,0
735256,0,78,-44,0,0
735257,0,78,-44,0,0
735258,0,78,-44,0,0
735259,0,78,-44,0,0
735260,0,78,-44,0,0
735261,0,78,-44,0,0
735262,0,78,-44,0,0
735263,0,78,-44,0,0
735264,0,78,-44,0,0
735265,0,128,-100,0,0
735266,0,128,-100,0,0
735267,0,128,-100,0,0
735268,0,128,-100,0,0
735269,0,128,-100,0,0
735270,0,128,-100,0,0
735271,0,128,-100,0,0
735272,0,128,-100,0,0
735273,0,128,-100,0,0
735274,0,128,-100,0,0
735275,0,128,-100,0,0
735276,0,128,-100,0,0
735277,0,128,-100,0,0
735278,0,128,-100,0,0
735279,0,128,-100,0,0
735280,0,128,-100,0,0
735281,0,128,-100,0,0
735282,0,128,-100,0,0
735283,0,128,-100,0,0
735284,0,128,-100,0,0
735285,0,128,-100,0,0
735286,0,128,-100,0,0
735287,0,128,-100,0,0
735288,0,128,-100,0,0
735289,0,128,-100,0,0
735290,0,128,-100,0,0
735291,0,128,-100,0,0
735292,0,128,-100,0,0
735293,0,44,-61,0,0
735294,0,44,-61,0,0
735295,0,44,-61,0,0
735296,0,44,-61,0,0
735297,0,44,-61,0,0
735298,0,44,-61,0,0
735299,0,44,-61,0,0
735300,0,44,-61,0,0
735301,0,44,-61,0,0
735302,0,44,-61,0,0
735303,0,44,-61,0,0
735304,0,44,-61,0,0
735305,0,44,-61,0,0
735306,0,44,-61,0,0
735307,0,44,-61,0,0
735308,0,44,-61,0,0
735309,0,44,-61,0,0
735310,0,44,-61,0,0
735311,0,44,-61,0,0
735312,0,44,-61,0,0
735313,0,44,-61,0,0
735314,0,44,-61,0,0
735315,0,44,-61,0,0
735316,0,44,-61,0,0
735317,0,44,-61,0,0
735318,0,44,-61,0,0
735319,0,44,-61,0,0
735320,0,44,-61,0,0
735321,0,44,-61,0,0
735322,0,44,-61,0,0
735323,0,44,-61,0,0
735324,0,228,6,0,0
735325,0,228,6,0,0
735326,0,228,6,0,0
